id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_avg,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
13,1,100,500,6,0.9,0.75,,,,,,,,,,224.845411777496,50,,0.085289522539357,0.0402058665011615,0.0603087997517422,0.0603087997517422,0,1.69306076894368,0.858296367005322,0.478094231919912
14,1,100,500,6,0.9,0.75,,,,,,,,,,219.997201442718,50,,0.0393819074768256,0.0185648092219497,0.0278472138329245,0.0278472138329245,0,0.778580122001688,0.538563682665183,0.142076091758279
15,1,100,500,6,0.9,0.75,,,,,,,,,,213.831731796265,50,,0.112853714535619,0.0531997512201515,0.0797996268302272,0.0797996268302272,0,0.551337078531807,2.30966278677471,0.269047706475562
16,1,100,500,6,0.9,0.75,,,,,,,,,,225.575099468231,50,,0.0727645139270904,0.0343015208183924,0.0514522812275886,0.0514522812275886,0,0.691319664360355,0.966646788207206,0.10211284978224
17,1,100,500,6,0.9,0.75,,,,,,,,,,216.60298538208,50,,0.079898155734499,0.0376643518161087,0.0564965277241631,0.0564965277241631,0,2.14601244484521,0.45536284291803,0.279613063921953
18,1,100,500,6,0.9,0.75,,,,,,,,,,194.19282746315,50,,0.0749593053701704,0.0353361554268538,0.0530042331402807,0.0530042331402807,0,1.06808598212434,1.13231765774427,0.956006000741972
19,1,100,500,6,0.9,0.75,,,,,,,,,,181.348472118378,50,,0.35738247023547,0.168471712120467,0.2527075681807,0.2527075681807,0,1.35264230683379,1.01454496973096,0.135261377504112
20,1,100,500,6,0.9,0.75,,,,,,,,,,90.504487991333,50,,5.86735719688688,2.76589870770827,4.14884806156241,4.14884806156241,0,1.13665745413269,2.46662117615086,179.870244775703
21,1,100,500,6,0.9,0.75,,,,,,,,,,210.890819787979,50,,0.0147846752940168,0.00696956277202701,0.0104543441580405,0.0104543441580405,0,0.850758507090093,0.182787424585394,1.14995424697111
22,1,100,500,6,0.9,0.75,,,,,,,,,,184.467006206512,50,,2.24432056929669,1.05798286247076,1.58697429370614,1.58697429370614,0,0.971824336932055,1.12459985788799,4.80596904297171
23,1,100,500,6,0.9,0.75,,,,,,,,,,230.028533935547,50,,0.0415854403312775,0.0196035645712499,0.0294053468568748,0.0294053468568748,0,0.111780531500859,1.40423419141085,1.08773496051935
24,1,100,500,6,0.9,0.75,,,,,,,,,,228.267220258713,50,,0.017709372231751,0.00834827813041856,0.0125224171956278,0.0125224171956278,0,1.9266430120741,2.82239214737621,0.745979602327348
25,1,100,500,6,0.9,0.75,,,,,,,,,,228.430389881134,50,,0.197688768427768,0.0931913791464611,0.139787068719692,0.139787068719692,0,0.967172573805249,1.60651475334285,0.450252302691121
26,1,100,500,6,0.9,0.75,,,,,,,,,,237.22549700737,50,,0.169233391575302,0.0797773858573961,0.119666078786094,0.119666078786094,0,0.536174390403484,2.36368772816808,0.0526239665598425
27,1,100,500,6,0.9,0.75,,,,,,,,,,196.107728719711,50,,0.0527198760643216,0.0248523879122641,0.0372785818683962,0.0372785818683962,0,0.424665499139769,1.04494436967453,0.109772605405424
28,1,100,500,6,0.9,0.75,,,,,,,,,,210.249759674072,50,,0.0828010248457201,0.039032777438403,0.0585491661576045,0.0585491661576045,0,0.716355379403816,0.657719747034122,0.175907548005381
29,1,100,500,6,0.9,0.75,,,,,,,,,,200.336735248566,50,,0.207169281407902,0.0976605358247145,0.146490803737072,0.146490803737072,0,1.34544166645875,0.526071767721816,0.887492478332273
30,1,100,500,6,0.9,0.75,,,,,,,,,,126.42708325386,50,,9.61350326654194,4.53184890048722,6.79777335073083,6.79777335073083,0,3.56334176998442,8.4477489800334,175.213382437761
31,1,100,500,6,0.9,0.75,,,,,,,,,,206.629167795181,50,,0.0534382043268384,0.0251910111026265,0.0377865166539397,0.0377865166539397,0,1.58557658334968,0.375875692854189,1.55590209124732
32,1,100,500,6,0.9,0.75,,,,,,,,,,240.255706071854,50,,0.0153804561016351,0.00725041653813879,0.0108756248072082,0.0108756248072082,0,0.255383345766589,0.137275242464799,0.110555185335509
33,1,100,500,6,0.9,0.75,,,,,,,,,,154.361323595047,50,,0.969552730476426,0.457051540291876,0.685577310437814,0.685577310437814,0,0.0869320494318045,0.28599043028382,13.9810460989023
34,1,100,500,6,0.9,0.75,,,,,,,,,,214.112336397171,50,,0.0273219189545285,0.0128796761118509,0.0193195141677764,0.0193195141677764,0,0.292687886821511,0.0504812221341921,0.17019541994321
35,1,100,500,6,0.9,0.75,,,,,,,,,,218.189829111099,50,,0.00545363778265043,0.00257086950549819,0.00385630425824728,0.00385630425824728,0,0.0330323299980474,0.680447903168997,0.137699452287947
36,1,100,500,6,0.9,0.75,,,,,,,,,,209.111868858337,50,,0.0144941949437005,0.00683262902168694,0.0102489435325304,0.0102489435325304,0,0.610604519324386,0.201094925099553,0.215637728641801
37,1,100,500,6,0.9,0.75,,,,,,,,,,128.698744058609,50,,4.15585023911177,1.95908659044778,2.93862988567167,2.93862988567167,0,2.89902879271464,3.22518303840265,142.65481321356
38,1,100,500,6,0.9,0.75,,,,,,,,,,117.550563097,50,,6.36998842650106,3.00284134163915,4.50426201245872,4.50426201245872,0,4.15247912155928,0.0689673935035102,27.6932184901764
39,1,100,500,6,0.9,0.75,,,,,,,,,,103.852356910706,50,,4.60181381231156,2.16931583496228,3.25397375244342,3.25397375244342,0,2.39763212901409,3.49646274266593,188.617196689576
40,1,100,500,6,0.9,0.75,,,,,,,,,,149.728863954544,50,,0.0544967878797584,0.025690032175108,0.038535048262662,0.038535048262662,0,0.261485704594049,1.94356469629051,0.126943951240437
41,1,100,500,6,0.9,0.75,,,,,,,,,,140.469437599182,50,,6.25649584468538,2.94934042549499,4.42401063824249,4.42401063824249,0,3.92084890416234,1.28639448059158,23.5854394582639
42,1,100,500,6,0.9,0.75,,,,,,,,,,110.766239881516,50,,5.67526744180712,2.67534672876603,4.01302009314905,4.01302009314905,0,0.287453946100247,1.10211450639889,66.2667042489698
43,1,100,500,6,0.9,0.75,,,,,,,,,,212.990300655365,50,,0.0441536158315194,0.0208142141122487,0.0312213211683731,0.0312213211683731,0,0.761168149266481,0.21496572680853,0.492315410780203
44,1,100,500,6,0.9,0.75,,,,,,,,,,116.729935407639,50,,3.51433037237662,1.65667122509157,2.48500683763736,2.48500683763736,0,1.48045695646973,2.92257216202016,23.3602337222348
1,1,100,500,6,0.9,0.75,,,,,,,,,,120.671635866165,50,,0,0,0,0,0,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,115.300763130188,50,,0.0638048827782271,0.0300779101901981,0.0451168652852972,0.0451168652852972,0,1.93039166479152,0.737377300737657,0
3,1,100,500,6,0.9,0.75,,,,,,,,,,90.8628127574921,50,,16.617163314945,7.83340590938797,11.750108864082,11.750108864082,0,0.169481960602052,5.88336490445958,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,169.832223176956,50,,0.0320187451858823,0.015093781230681,0.0226406718460215,0.0226406718460215,0,3.4788667212632,1.88676018020961,0.761277188114884
5,1,100,500,6,0.9,0.75,,,,,,,,,,99.0051510334015,50,,4.42074192336515,2.08395772792477,3.12593659188715,3.12593659188715,0,1.00091635599902,0.603413577149559,9.6335022877289
6,1,100,500,6,0.9,0.75,,,,,,,,,,130.279164552689,50,,4.57738493809941,2.15779995322084,3.23669992983126,3.23669992983126,0,1.59553079799098,1.80817125253997,2.01200962385683
7,1,100,500,6,0.9,0.75,,,,,,,,,,203.638803720474,50,,0.0470421697613734,0.0221758914933306,0.0332638372399959,0.0332638372399959,0,1.20793626569664,0.613930351559406,0.569801010950947
8,1,100,500,6,0.9,0.75,,,,,,,,,,205.280529737473,50,,0.184076555172594,0.0867745202800007,0.130161780420001,0.130161780420001,0,0.588042416721014,0.0684379312812522,0.31057201754332
9,1,100,500,6,0.9,0.75,,,,,,,,,,199.580682277679,50,,0.046933686812983,0.0221247521410306,0.0331871282115459,0.0331871282115459,0,2.77264662336728,0.899117302679852,0.172719000756701
10,1,100,500,6,0.9,0.75,,,,,,,,,,117.207649946213,50,,4.70474370915385,2.21783745365829,3.32675618048743,3.32675618048743,0,5.26032622704259,0.626097535891604,166.542180735611
11,1,100,500,6,0.9,0.75,,,,,,,,,,209.642852783203,50,,0.0384498881446254,0.0181254510952859,0.0271881766429289,0.0271881766429289,0,0.192696897427316,1.71532475035684,0.0765686986710453
12,1,100,500,6,0.9,0.75,,,,,,,,,,191.543846130371,50,,0.0469425951160547,0.0221289515553712,0.0331934273330568,0.0331934273330568,0,0.249858091501275,0.62051075086013,4.15605171789475
13,1,100,500,6,0.9,0.75,,,,,,,,,,186.505417823792,50,,0.0406661004731502,0.0191701836059853,0.028755275408978,0.028755275408978,0,0.836489302859924,0.662867472342935,4.25297093142621
14,1,100,500,6,0.9,0.75,,,,,,,,,,199.920532941818,50,,0.064754242796546,0.0305254427946919,0.0457881641920379,0.0457881641920379,0,0.397777900188182,1.14916666181322,0.816449139671568
15,1,100,500,6,0.9,0.75,,,,,,,,,,221.717812299728,50,,0.101298262855425,0.0477524590583255,0.0716286885874882,0.0716286885874882,0,0.89221512896113,2.16223693179705,0.271501788613103
16,1,100,500,6,0.9,0.75,,,,,,,,,,208.335752248764,50,,0.040563115315721,0.0191216359371988,0.0286824539057982,0.0286824539057982,0,2.11935423467658,0.107304671150862,0.66656848112205
17,1,100,500,6,0.9,0.75,,,,,,,,,,210.696393013,50,,0.0287054216034636,0.0135318655150853,0.020297798272628,0.020297798272628,0,0.439528990497483,1.53304085493497,0.116101162145105
18,1,100,500,6,0.9,0.75,,,,,,,,,,188.172741651535,50,,0.0579123396796293,0.0273001387345631,0.0409502081018446,0.0409502081018446,0,0.673846466417897,0.302940516634255,1.06839074634823
19,1,100,500,6,0.9,0.75,,,,,,,,,,185.595008373261,50,,0.316206512087493,0.149061179301608,0.223591768952412,0.223591768952412,0,0.944468121784405,0.420992032423223,0.208025514635352
20,1,100,500,6,0.9,0.75,,,,,,,,,,93.7491600513458,50,,14.4721428764872,6.82223357750979,10.2333503662647,10.2333503662647,0,2.66428741330531,4.91204718145782,1.1913024487049
21,1,100,500,6,0.9,0.75,,,,,,,,,,220.992807149887,50,,0.036623162533298,0.0172643243838614,0.0258964865757921,0.0258964865757921,0,0.634703008075286,0.648305153315276,0.849382174277988
22,1,100,500,6,0.9,0.75,,,,,,,,,,192.144232273102,50,,0.457215615566787,0.215533508154438,0.323300262231657,0.323300262231657,0,1.22405436937701,2.96337320597159,0.463840246328931
23,1,100,500,6,0.9,0.75,,,,,,,,,,232.690169811249,50,,0.0252938258518357,0.0119236238546564,0.0178854357819846,0.0178854357819846,0,0.111942133099271,1.1909473527516,1.21856114354294
24,1,100,500,6,0.9,0.75,,,,,,,,,,229.42069029808,50,,0.0342469114339665,0.0161441488731019,0.0242162233096529,0.0242162233096529,0,1.9266430120741,2.28356444496123,0.756835575900657
25,1,100,500,6,0.9,0.75,,,,,,,,,,214.089727163315,50,,0.146936604341022,0.0692665795560407,0.103899869334061,0.103899869334061,0,0.181584125670911,1.42032603023939,0.686645332524879
26,1,100,500,6,0.9,0.75,,,,,,,,,,242.17560839653,50,,0.0237307471419812,0.0111867814844788,0.0167801722267182,0.0167801722267182,0,0.537874804626061,0.857440588586306,0.340946966323055
27,1,100,500,6,0.9,0.75,,,,,,,,,,228.975744009018,50,,0.112377614617079,0.0529753155662033,0.079462973349305,0.079462973349305,0,0.386434744052139,0.186664577963878,0.538259069116082
28,1,100,500,6,0.9,0.75,,,,,,,,,,183.106989860535,50,,0.0836146453754792,0.0394163218343398,0.0591244827515097,0.0591244827515097,0,0.895901749874162,0.448000995210241,0.727818538391045
29,1,100,500,6,0.9,0.75,,,,,,,,,,202.407093286514,50,,0.157746892031602,0.0743625980444319,0.111543897066648,0.111543897066648,0,1.12346784838965,1.03240022824207,1.10382248556409
30,1,100,500,6,0.9,0.75,,,,,,,,,,187.043147802353,50,,0.0500735416747456,0.0236048939174932,0.0354073408762398,0.0354073408762398,0,1.31100619616725,1.1385838437744,0.591534432982682
31,1,100,500,6,0.9,0.75,,,,,,,,,,233.045313596725,50,,0.0485790087412144,0.0229003643361555,0.0343505465042332,0.0343505465042332,0,1.17640339000728,0.486181235733992,0.584360666563818
32,1,100,500,6,0.9,0.75,,,,,,,,,,242.401713609695,50,,0.0209579895277506,0.00987969101007273,0.0148195365151091,0.0148195365151091,0,1.47311423701718,0.413914232205776,0.0574995252726994
33,1,100,500,6,0.9,0.75,,,,,,,,,,225.740618228912,50,,0.0226603996827822,0.0106822148533952,0.0160233222800928,0.0160233222800928,0,0.491705013832445,0.0917515458149644,0.139547299553477
34,1,100,500,6,0.9,0.75,,,,,,,,,,127.070249080658,50,,1.91119338763558,0.900945203037338,1.35141780455601,1.35141780455601,0,7.08065035800439,2.9582059470068,73.5995897729251
35,1,100,500,6,0.9,0.75,,,,,,,,,,223.339582204819,50,,0.0231845710625129,0.0109293116114695,0.0163939674172043,0.0163939674172043,0,0.0610279486254761,0.89306333445205,0.134314755252754
36,1,100,500,6,0.9,0.75,,,,,,,,,,223.499714136124,50,,0.016042485771433,0.00756250031737932,0.011343750476069,0.011343750476069,0,0.0914518547025955,0.797318213164977,0.169620852893144
37,1,100,500,6,0.9,0.75,,,,,,,,,,155.253376483917,50,,0.0696352880509397,0.0328263895937987,0.0492395843906981,0.0492395843906981,0,0.807640029400763,0.79393165968441,5.55490043190292
38,1,100,500,6,0.9,0.75,,,,,,,,,,136.90932059288,50,,3.28796922454704,1.54996355667326,2.32494533500989,2.32494533500989,0,3.35271615714202,3.22518303840265,188.629141605182
39,1,100,500,6,0.9,0.75,,,,,,,,,,122.00425028801,50,,6.59774537396261,3.11020699631409,4.66531049447114,4.66531049447114,0,3.23188625425012,0.157817650566497,25.8979698603654
40,1,100,500,6,0.9,0.75,,,,,,,,,,142.927971839905,50,,6.38088229470036,3.0079767603572,4.5119651405358,4.5119651405358,0,5.13723094689957,0.530285032345748,25.6368846351483
41,1,100,500,6,0.9,0.75,,,,,,,,,,132.787508010864,50,,6.38714066211433,3.01092698304892,4.51639047457338,4.51639047457338,0,5.87945283029085,0.0132382602118269,27.272379564313
42,1,100,500,6,0.9,0.75,,,,,,,,,,129.192312002182,50,,3.6607855562147,1.72571086084612,2.58856629126918,2.58856629126918,0,0.995324669930576,2.23750820066962,23.0045565199556
43,1,100,500,6,0.9,0.75,,,,,,,,,,192.271963834763,50,,0.0220683124357366,0.0104031022484352,0.0156046533726528,0.0156046533726528,0,0.62297563976945,0.665400365499488,0.660282066564403
44,1,100,500,6,0.9,0.75,,,,,,,,,,128.54881978035,50,,6.04460216429227,2.84945278663063,4.27417917994594,4.27417917994594,0,3.21498073325985,0.786978074802915,2.12668676016739
1,1,100,500,6,0.9,0.75,,,,,,,,,,111.494750499725,50,,0,0,0,0,0,0,0,0
2,1,100,500,6,0.9,0.75,,,,,,,,,,139.009847164154,50,,0.0638048827782271,0.0300779101901981,0.0451168652852972,0.0451168652852972,0,1.79039189326566,0,0.188392701768095
3,1,100,500,6,0.9,0.75,,,,,,,,,,94.8259394168854,50,,13.7790831048716,6.49552206799181,9.74328310198771,9.74328310198771,0,4.73343238522567,6.00758248598793,180
4,1,100,500,6,0.9,0.75,,,,,,,,,,176.036486387253,50,,0.0181360154546516,0.0085493996744588,0.0128240995116882,0.0128240995116882,0,3.43355018417356,1.70932860102573,0.402685193572347
5,1,100,500,6,0.9,0.75,,,,,,,,,,100.108549594879,50,,3.89301888609352,1.83518670242935,2.75278005364402,2.75278005364402,0,3.8360915938109,0.0607439225959922,16.3804286352563
6,1,100,500,6,0.9,0.75,,,,,,,,,,111.680478811264,50,,4.50258870909927,2.12254067273205,3.18381100909807,3.18381100909807,0,0.231169634177867,4.10641821220169,5.72503277155075
7,1,100,500,6,0.9,0.75,,,,,,,,,,238.953041315079,50,,0.0366692552737298,0.0172860527100766,0.0259290790651149,0.0259290790651149,0,1.69380849335995,1.34194388349057,0.868741565559706
8,1,100,500,6,0.9,0.75,,,,,,,,,,190.133006334305,50,,0.114761069906686,0.0540988871648274,0.0811483307472411,0.0811483307472411,0,0.166084272957241,0.246692854721001,1.41891533274173
9,1,100,500,6,0.9,0.75,,,,,,,,,,202.356662034988,50,,0.0435918863807333,0.0205494123096867,0.03082411846453,0.03082411846453,0,2.59058778603469,1.24629667126715,0.212236465541522
10,1,100,500,6,0.9,0.75,,,,,,,,,,203.859144687653,50,,0.0480304855732764,0.0226417880350309,0.0339626820525464,0.0339626820525464,0,3.30137918310418,0.337361939447963,1.14237076485671
11,1,100,500,6,0.9,0.75,,,,,,,,,,209.668943881989,50,,0.0126680423097503,0.00597177241438837,0.00895765862158255,0.00895765862158255,0,0.653740567306158,0.920397212561479,0.216289107100432
12,1,100,500,6,0.9,0.75,,,,,,,,,,193.514770030975,50,,0.0348901851917359,0.0164473910306206,0.0246710865459309,0.0246710865459309,0,0.0872325110924858,0.0512359449513961,0.250902836358944
13,1,100,500,6,0.9,0.75,,,,,,,,,,217.54749250412,50,,0.0826301269615852,0.0389522154032282,0.0584283231048423,0.0584283231048423,0,2.02994900812531,1.29883893198035,0.424193375821632
14,1,100,500,6,0.9,0.75,,,,,,,,,,228.337089776993,50,,0.0388065411134274,0.0182935789171327,0.027440368375699,0.027440368375699,0,0.581008482993472,0.464905854635248,1.90053797038928
15,1,100,500,6,0.9,0.75,,,,,,,,,,203.691546440124,50,,0.0836690599462598,0.0394419731090027,0.0591629596635041,0.0591629596635041,0,1.0499516276998,2.46465432089594,0.43715897215839
16,1,100,500,6,0.9,0.75,,,,,,,,,,209.406146287918,50,,0.094569651813822,0.0445805613946695,0.0668708420920042,0.0668708420920042,0,0.491870689418128,1.08130541408248,0.16312294973072
17,1,100,500,6,0.9,0.75,,,,,,,,,,192.99893951416,50,,0.0702920251047936,0.0331359784099564,0.0497039676149346,0.0497039676149346,0,0.645397171977575,1.45469910027463,0.191336375838924
18,1,100,500,6,0.9,0.75,,,,,,,,,,198.222958803177,50,,0.062519149042797,0.0294718094947828,0.0442077142421742,0.0442077142421742,0,0.685736308606689,0.7790228075732,0.873152681655365
19,1,100,500,6,0.9,0.75,,,,,,,,,,200.617172002792,50,,0.280302468772344,0.13213585096817,0.198203776452255,0.198203776452255,0,0.495837274284957,0.410649078042452,0.942781089190879
20,1,100,500,6,0.9,0.75,,,,,,,,,,94.4248907566071,50,,1.77762774808389,0.837981756730328,1.25697263509549,1.25697263509549,0,0.819347349994722,0.906208120994414,177.459073655877
21,1,100,500,6,0.9,0.75,,,,,,,,,,196.602803945541,50,,0.053766581312937,0.0253458094983971,0.0380187142475956,0.0380187142475956,0,0.38163644290296,0.769802038247738,1.1429908500621
22,1,100,500,6,0.9,0.75,,,,,,,,,,196.714704990387,50,,0.378869354172805,0.178600726346239,0.267901089519358,0.267901089519358,0,0.983190603316336,2.062034052917,0.845816373483098
23,1,100,500,6,0.9,0.75,,,,,,,,,,218.764648199081,50,,0.0570904535998917,0.0269126979209996,0.0403690468814994,0.0403690468814994,0,0.613214210235682,2.71904919216957,0.592436853098497
24,1,100,500,6,0.9,0.75,,,,,,,,,,207.798619508743,50,,0.0294318286609795,0.0138742970859328,0.0208114456288992,0.0208114456288992,0,1.59238943246182,2.12503874138763,0.168506597965294
25,1,100,500,6,0.9,0.75,,,,,,,,,,261.019819974899,50,,0.196775587611068,0.092760901581169,0.139141352371753,0.139141352371753,0,1.00962176731439,2.10619153475975,0.275798114454365
26,1,100,500,6,0.9,0.75,,,,,,,,,,233.527714729309,50,,0.0167155574636323,0.00787978935589853,0.0118196840338478,0.0118196840338478,0,0.264485130722557,0.00506679228134457,0.17785128966115
27,1,100,500,6,0.9,0.75,,,,,,,,,,210.318028688431,50,,0.129780015810507,0.0611788861614047,0.091768329242107,0.091768329242107,0,0.8146943140586,0.752294781939484,0.0884514883209195
28,1,100,500,6,0.9,0.75,,,,,,,,,,179.392441511154,50,,0.0463397764302711,0.0218447801016755,0.0327671701525132,0.0327671701525132,0,0.538631314863667,1.22928051744006,0.397097534258019
29,1,100,500,6,0.9,0.75,,,,,,,,,,235.431527137756,50,,0.165065432263112,0.0778125909951566,0.116718886492735,0.116718886492735,0,1.04699191472755,0.661981050317374,1.03437873660669
30,1,100,500,6,0.9,0.75,,,,,,,,,,219.393161773682,50,,0.0456744557998264,0.0215311449487083,0.0322967174230624,0.0322967174230624,0,0.0779159209669073,0.696912637543445,0.805077013544331
31,1,100,500,6,0.9,0.75,,,,,,,,,,229.562057971954,50,,0.0403286108976602,0.0190110894943795,0.0285166342415692,0.0285166342415692,0,1.14507588033883,0.594649392868477,0.655795524821196
32,1,100,500,6,0.9,0.75,,,,,,,,,,223.579999685287,50,,0.0275564384271273,0.0129902296514475,0.0194853444771713,0.0194853444771713,0,1.60437212018621,0.500238898399211,0.0556266096622965
33,1,100,500,6,0.9,0.75,,,,,,,,,,214.549569368362,50,,0.0150064535442195,0.00707411004178567,0.0106111650626785,0.0106111650626785,0,0.0611792862109346,0.00804007704844631,0.0331906491610182
34,1,100,500,6,0.9,0.75,,,,,,,,,,182.821509122849,50,,0.015008184581646,0.00707492606065416,0.0106123890909812,0.0106123890909812,0,1.59640294656811,0.737459431542758,0.233751490901116
35,1,100,500,6,0.9,0.75,,,,,,,,,,219.132749080658,50,,0.0166816617027978,0.00786381074100551,0.0117957161115083,0.0117957161115083,0,0.00622200285151618,0.914214920606564,0.147350262091405
36,1,100,500,6,0.9,0.75,,,,,,,,,,228.821264505386,50,,0.0198234266835904,0.00934485295621409,0.0140172794343211,0.0140172794343211,0,0.0797096946188877,1.0194566454061,0.0389269818672722
37,1,100,500,6,0.9,0.75,,,,,,,,,,120.833523273468,50,,6.43926728203887,3.0354997073349,4.55324956100235,4.55324956100235,0,5.90952444755511,4.21527139124043,35.2045370340166
38,1,100,500,6,0.9,0.75,,,,,,,,,,125.939506530762,50,,6.3768527626321,3.00607722072355,4.50911583108532,4.50911583108532,0,0.115994712276554,1.25424776098716,32.3761160405677
39,1,100,500,6,0.9,0.75,,,,,,,,,,124.140209436417,50,,6.17635487519551,2.91156161017689,4.36734241526534,4.36734241526534,0,2.41261739263513,2.08750222865973,10.3695492899953
